STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,OWNERSHIP_TYPE,Hospital type,HEALTH_FUNCTION,Healthcare function,CARE_TYPE,Care type,MEDICAL_TECH,Medical technology,HEALTH_CARE_PROVIDER,Healthcare provider,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,REF_YEAR_PRICE,Price reference year
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,MEX,Mexico,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,40.33,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,MEX,Mexico,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,38.5,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,MEX,Mexico,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,38.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,MEX,Mexico,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,38.73,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,MEX,Mexico,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,38.41,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,MEX,Mexico,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,37.19,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,MEX,Mexico,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,36.94,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,MEX,Mexico,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,36.58,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,MEX,Mexico,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,36.46,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,MEX,Mexico,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,36.73,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,MEX,Mexico,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,36.64,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,29.78,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,26.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,25.7,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,25.17,,,,B,Time series break,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,11.07,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,11.6,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,11.81,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,12.13,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,12.16,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,12.27,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,41.41,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,39.41,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,35.43,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,32.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,31.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,31.87,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,31.36,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,30.52,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NLD,Netherlands,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,29.94,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NZL,New Zealand,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,33.67,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NZL,New Zealand,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,33.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NZL,New Zealand,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,33.73,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NZL,New Zealand,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,35.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NZL,New Zealand,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,35.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NZL,New Zealand,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,36.02,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NZL,New Zealand,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,36.52,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NZL,New Zealand,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,37.41,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NZL,New Zealand,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,37.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NZL,New Zealand,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,37.42,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NZL,New Zealand,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,31.84,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NZL,New Zealand,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,32.01,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NZL,New Zealand,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,31.31,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,NZL,New Zealand,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,31.24,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,26.94,,,,B,Time series break,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,25.13,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,24.74,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,24.01,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,23.51,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,24.03,,,,B,Time series break,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,21.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,22.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,23.1,,,,B,Time series break,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,21.47,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,32.7,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,32.55,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,32.25,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,32.2,,,,B,Time series break,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,33.22,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,33.16,,,,B,Time series break,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,27.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,27.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,POL,Poland,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,28.48,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,PRT,Portugal,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,21.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,PRT,Portugal,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,21.37,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,PRT,Portugal,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,21.85,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,PRT,Portugal,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,21.1,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,PRT,Portugal,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,21.12,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,PRT,Portugal,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,21.44,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,PRT,Portugal,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,21,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,PRT,Portugal,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,21.14,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,PRT,Portugal,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,21.18,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,PRT,Portugal,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,20.94,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_HOSP_REAC(1.0),Healthcare provider resources,I,PRT,Portugal,H,Hospitals,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,23.27,,,,,,,,,,,,,
